Lot ID,Material,Weight,Quoted price,Final price,Recycler,Status,Date/time,Location,Payment status
LOT260122016685,Television,10.46 kg,₹310.70,₹324.98,EnviroCycle Mysuru E-Waste Solutions 4912,Quoted,22-01-2026 07:25,Mysuru,Pending
LOT260122005647,Printer,38.19 kg,₹517.55,₹531.48,EcoCycle Mumbai Recycling Services 2321,Pending Pickup,22-01-2026 08:05,Mumbai,Pending
LOT260122017675,Keyboard,7.04 kg,₹124.30,₹131.70,ScrapSmart Tiruchirappalli Resource Recovery 0976,Completed,22-01-2026 08:12,Tiruchirappalli,Paid
LOT260122018639,Mixed Plastic,8.44 kg,₹73.39,₹71.91,EnviroCycle Chandigarh E-Waste Solutions 3512,Completed,22-01-2026 08:14,Chandigarh,Pending
LOT260122010280,Mobile,1.17 kg,₹341.88,₹387.75,EcoLink Raipur Collection & Recycling 3830,Completed,22-01-2026 08:32,Raipur,Paid
LOT260122009552,Mobile,4.01 kg,"₹1,319.15","₹1,325.09",EarthLoop Udaipur Recycler Hub 4333,Completed,22-01-2026 08:34,Udaipur,Paid
LOT260122012047,PCB,6.1 kg,"₹2,763.20","₹2,725.54",EcoCycle Mumbai Recycling Services 0541,Quoted,22-01-2026 08:49,Mumbai,Pending
LOT260122012136,Glass,43.82 kg,₹54.73,₹56.78,EnviroCycle Delhi E-Waste Solutions 4192,Pending Pickup,22-01-2026 09:37,Delhi,Pending
LOT260122004111,Keyboard,3.76 kg,₹60.03,₹63.45,EcoRecover Jalandhar Green Processing 1497,Completed,22-01-2026 09:50,Jalandhar,Paid
LOT260122014886,Cable,31.38 kg,"₹12,731.13","₹12,520.06",EnviroCycle Raipur E-Waste Solutions 1872,Completed,22-01-2026 10:00,Raipur,Paid
LOT260122007361,Mixed Metal,92.13 kg,"₹4,888.81","₹5,344.23",GreenCircuit Visakhapatnam Materials Recycling 1088,Completed,22-01-2026 10:03,Visakhapatnam,Paid
LOT260122017209,Washing Machine,76.96 kg,"₹2,016.33","₹1,969.37",UrbanRecycle Mangaluru Sustainable Recycling 3169,Completed,22-01-2026 10:23,Mangaluru,Paid
LOT260122007068,Mixed Metal,40.37 kg,"₹1,832.30","₹1,964.37",RenewTech Patna Green Processing 1187,Completed,22-01-2026 10:32,Patna,Paid
LOT260122000933,Printer,30.18 kg,₹898.40,₹901.44,EcoLink Aizawl Collection & Recycling 0050,Completed,22-01-2026 10:53,Aizawl,Paid
LOT260122018739,Motor,38.59 kg,"₹2,261.35","₹2,250.63",RenewTech Guwahati Green Processing 3507,Cancelled,22-01-2026 11:15,Guwahati,Not Applicable
LOT260122012274,Battery,11.92 kg,"₹1,779.26","₹1,776.86",GreenBridge Nashik Collection & Recycling 2500,Completed,22-01-2026 11:45,Nashik,Paid
LOT260122003617,Mixed Plastic,55.16 kg,₹834.24,₹843.74,WasteWise Cuttack Materials Recycling 2438,Pending Pickup,22-01-2026 12:08,Cuttack,Pending
LOT260122001360,Mobile,7.84 kg,"₹1,882.86","₹1,789.56",EcoRecover Mysuru Green Processing 1797,Completed,22-01-2026 12:57,Mysuru,Partial Payment
LOT260122013316,Microwave,26.64 kg,₹653.75,₹741.74,EcoCycle Asansol Recycling Services 4361,Cancelled,22-01-2026 13:26,Asansol,Not Applicable
LOT260122016506,Glass,38.43 kg,₹140.49,₹136.92,E-Waste Surat Circular Solutions 1705,Completed,22-01-2026 13:32,Surat,Paid
LOT260122015819,CRT,14.44 kg,₹184.47,₹184.77,Circular Udaipur Resource Recovery 4066,Completed,22-01-2026 13:48,Udaipur,Partial Payment
LOT260122002247,Television,3.43 kg,₹128.75,₹123.63,E-Waste Gwalior Circular Solutions 2465,Completed,22-01-2026 14:55,Gwalior,Paid
LOT260122012956,Keyboard,4.61 kg,₹92.14,₹91.71,RenewTech Jammu Green Processing 0847,Handover Confirmed,22-01-2026 14:58,Jammu,Paid
LOT260122003939,Television,10.44 kg,₹336.00,₹361.45,EnviroCycle Mysuru E-Waste Solutions 3132,Handover Confirmed,22-01-2026 15:13,Mysuru,Paid
LOT260122018585,CRT,27.48 kg,₹405.96,₹394.88,RenewTech Warangal Green Processing 2307,Completed,22-01-2026 15:33,Warangal,Paid
LOT260122019394,PCB,8.38 kg,"₹3,429.27","₹3,166.06",EnviroCycle Cuttack E-Waste Solutions 2972,Pending Pickup,22-01-2026 15:41,Cuttack,Pending
LOT260122002958,Mixed Plastic,17.09 kg,₹399.24,₹392.07,EarthLoop Solapur Recycler Hub 3893,Completed,22-01-2026 15:58,Solapur,Paid
LOT260122000869,Motor,14.95 kg,"₹1,113.76","₹1,173.35",UrbanRecycle Noida Sustainable Recycling 4549,Cancelled,22-01-2026 16:57,Noida,Not Applicable
LOT260122008424,Mixed Metal,49.85 kg,"₹3,133.67","₹3,339.44",WasteWise Udaipur Materials Recycling 2998,Cancelled,22-01-2026 17:18,Udaipur,Not Applicable
LOT260122012787,Microwave,19.14 kg,₹183.75,₹185.33,EcoLink Nagpur Collection & Recycling 2230,Completed,22-01-2026 17:29,Nagpur,Paid
LOT260122009592,Battery,20.89 kg,"₹2,030.32","₹2,201.44",GreenCircuit Jalandhar Materials Recycling 1408,Completed,22-01-2026 19:38,Jalandhar,Paid
LOT260122011452,Glass,36.48 kg,₹362.62,₹318.86,EnviroCycle Vellore E-Waste Solutions 0532,Completed,22-01-2026 20:09,Vellore,Pending
LOT260122006176,Television,41.33 kg,₹988.17,"₹1,004.70",GreenBridge Gangtok Collection & Recycling 1120,Handover Confirmed,22-01-2026 20:11,Gangtok,Paid
LOT260122019650,Mixed Plastic,24.67 kg,₹586.93,₹620.44,WasteWise Hubballi Materials Recycling 0678,Completed,22-01-2026 20:26,Hubballi,Paid
LOT260122014510,Microwave,16.45 kg,₹411.63,₹408.15,GreenLoop Vijayawada E-Waste Solutions 2422,Completed,22-01-2026 20:53,Vijayawada,Paid
LOT260122008138,Television,28.68 kg,₹466.89,₹514.05,UrbanRecycle Visakhapatnam Sustainable Recycling 1889,Quoted,22-01-2026 21:14,Visakhapatnam,Pending
LOT260122008107,Mixed Metal,59.2 kg,"₹4,778.22","₹4,709.71",GreenBridge Gaya Collection & Recycling 3680,Completed,22-01-2026 21:16,Gaya,Paid
LOT260122005515,Microwave,13.49 kg,₹156.48,₹160.56,Circular Jamshedpur Resource Recovery 3326,Completed,22-01-2026 21:34,Jamshedpur,Paid
LOT260122001960,Printer,16.38 kg,₹307.67,₹304.69,EcoRecover Nagpur Green Processing 2497,Completed,22-01-2026 21:41,Nagpur,Paid
LOT260122001149,Mixed Plastic,27.99 kg,₹642.56,₹583.87,EcoRecover Amritsar Green Processing 0577,Completed,22-01-2026 21:47,Amritsar,Paid
LOT260122015605,Microwave,18.12 kg,₹263.47,₹278.00,RecyclePro Chennai Recycling Services 0911,Completed,22-01-2026 21:49,Chennai,Partial Payment
LOT260122007648,Mobile,5.77 kg,"₹1,227.88","₹1,245.11",UrbanRecycle Varanasi Sustainable Recycling 2609,Handover Confirmed,22-01-2026 21:53,Varanasi,Paid
LOT260122017048,Microwave,11.16 kg,₹231.92,₹228.91,CircularGrid Bilaspur Sustainable Recycling 4899,Cancelled,22-01-2026 22:24,Bilaspur,Not Applicable
LOT260122014168,Television,14.02 kg,₹542.28,₹563.23,E-Waste Ranchi Circular Solutions 1545,Completed,22-01-2026 22:26,Ranchi,Pending
LOT260122004340,PCB,6.4 kg,"₹2,672.02","₹2,555.08",GreenCircuit Hubballi Materials Recycling 3348,Completed,22-01-2026 22:27,Hubballi,Paid
LOT260122004624,LCD Panel,19.19 kg,₹607.60,₹584.04,E-Waste Patiala Circular Solutions 4525,Pending Pickup,22-01-2026 22:53,Patiala,Pending
LOT260122007389,Washing Machine,26.36 kg,₹616.82,₹614.33,EarthLoop Itanagar Recycler Hub 1653,Completed,22-01-2026 23:11,Itanagar,Paid
LOT260122000940,PCB,5.0 kg,"₹2,705.40","₹2,878.83",GreenCircuit Mysuru Materials Recycling 1708,Completed,22-01-2026 23:13,Mysuru,Paid
LOT260122004867,Glass,14.55 kg,₹60.24,₹61.71,CircularGrid Coimbatore Sustainable Recycling 4739,Completed,22-01-2026 23:21,Coimbatore,Paid
LOT260122016848,Mixed Plastic,44.82 kg,"₹1,357.83","₹1,294.69",UrbanRecycle Jalandhar Sustainable Recycling 2209,Completed,22-01-2026 23:25,Jalandhar,Paid
LOT260122012012,Printer,30.48 kg,₹301.37,₹288.03,CleanEarth Kochi Recovery Centre 1284,Completed,22-01-2026 23:39,Kochi,Paid
LOT260122006736,Glass,48.0 kg,₹541.80,₹556.01,EarthLoop Hubballi Recycler Hub 3793,Completed,22-01-2026 23:47,Hubballi,Paid
LOT260122010509,Battery,12.99 kg,"₹2,435.36","₹2,245.44",GreenMine Mysuru Recovery Centre 4734,Completed,22-01-2026 23:49,Mysuru,Paid
LOT260123011235,Printer,13.94 kg,₹253.84,₹263.57,ReTech Bhavnagar Recycler Hub 1403,Completed,23-01-2026 00:11,Bhavnagar,Paid
LOT260123007045,Cable,37.4 kg,"₹15,374.61","₹16,229.40",GreenLoop Varanasi E-Waste Solutions 0562,Completed,23-01-2026 00:14,Varanasi,Paid
LOT260123013095,Washing Machine,20.1 kg,₹213.41,₹220.33,UrbanRecycle Kolhapur Sustainable Recycling 1489,Completed,23-01-2026 00:17,Kolhapur,Paid
LOT260123003035,Television,19.33 kg,₹271.71,₹276.35,ReTech Gaya Recycler Hub 0743,Handover Confirmed,23-01-2026 01:04,Gaya,Pending
LOT260123007684,Magnet Assembly,15.0 kg,"₹1,589.54","₹1,650.48",WasteWise Meerut Materials Recycling 1658,Cancelled,23-01-2026 01:17,Meerut,Not Applicable
LOT260123003201,Printer,9.76 kg,₹285.95,₹302.34,EcoLink Vijayawada Collection & Recycling 3490,Completed,23-01-2026 01:29,Vijayawada,Paid
LOT260123010424,CRT,12.69 kg,₹165.45,₹160.00,GreenMine Jodhpur Recovery Centre 4154,Completed,23-01-2026 01:42,Jodhpur,Paid
LOT260123002606,Battery,28.24 kg,"₹4,116.30","₹4,276.88",CleanEarth Durgapur Recovery Centre 4004,Completed,23-01-2026 02:04,Durgapur,Partial Payment
LOT260123017396,Mixed Plastic,65.14 kg,"₹2,115.91","₹2,147.74",GreenCircuit Coimbatore Materials Recycling 3048,Completed,23-01-2026 02:38,Coimbatore,Paid
LOT260123017084,Glass,45.92 kg,₹65.00,₹63.89,RecyclePro Salem Recycling Services 4891,Completed,23-01-2026 02:47,Salem,Paid
LOT260123009186,Printer,10.94 kg,₹231.93,₹210.11,RecoverX Asansol Circular Solutions 1335,Completed,23-01-2026 03:17,Asansol,Paid
LOT260123015118,Glass,3.24 kg,₹37.94,₹37.33,UrbanRecycle Itanagar Sustainable Recycling 2009,Completed,23-01-2026 03:32,Itanagar,Paid
LOT260123003428,Glass,31.42 kg,₹190.65,₹207.97,WasteWise Varanasi Materials Recycling 0918,Cancelled,23-01-2026 03:35,Varanasi,Not Applicable
LOT260123000001,Washing Machine,69.45 kg,"₹2,258.35","₹2,292.86",EcoLink Karnal Collection & Recycling 0250,Completed,23-01-2026 03:45,Karnal,Paid
LOT260123006027,Cable,8.44 kg,"₹3,847.52","₹3,852.92",ScrapSmart Itanagar Resource Recovery 2276,Handover Confirmed,23-01-2026 03:52,Itanagar,Paid
LOT260123005069,Mobile,9.7 kg,"₹2,482.29","₹2,415.52",CleanEarth Patna Recovery Centre 0564,Pending Pickup,23-01-2026 04:02,Patna,Pending
LOT260123003313,Mobile,7.38 kg,"₹2,567.94","₹2,369.98",E-Waste Gaya Circular Solutions 2345,Pending Pickup,23-01-2026 04:13,Gaya,Pending
LOT260123004034,Battery,10.83 kg,"₹1,193.68","₹1,124.15",ScrapSmart Jabalpur Resource Recovery 1576,Completed,23-01-2026 04:48,Jabalpur,Paid
LOT260123010785,Mixed Metal,3.59 kg,₹120.68,₹127.59,GreenMine Delhi Recovery Centre 2234,Completed,23-01-2026 05:10,Delhi,Paid
LOT260123004708,Motor,6.31 kg,₹682.50,₹702.29,WasteWise Agra Materials Recycling 2638,Handover Confirmed,23-01-2026 05:19,Agra,Paid
LOT260123013256,Mobile,5.32 kg,"₹1,154.96","₹1,133.70",GreenLoop Ludhiana E-Waste Solutions 0042,Completed,23-01-2026 06:36,Ludhiana,Paid
LOT260123005320,Mouse,0.15 kg,₹5.14,₹4.98,GreenMine Itanagar Recovery Centre 0674,Handover Confirmed,23-01-2026 06:39,Itanagar,Pending
LOT260123005135,Mouse,2.48 kg,₹131.20,₹141.62,EcoRecover Coimbatore Green Processing 1357,Completed,23-01-2026 07:08,Coimbatore,Paid
LOT260123017343,Keyboard,9.0 kg,₹226.44,₹222.60,CircularGrid Imphal Sustainable Recycling 0939,Completed,23-01-2026 07:09,Imphal,Paid
LOT260123010132,Battery,21.08 kg,"₹3,432.29","₹3,068.07",EcoLink Ahmedabad Collection & Recycling 4730,Completed,23-01-2026 07:54,Ahmedabad,Paid
LOT260123019364,Motor,31.32 kg,"₹2,206.45","₹2,189.49",GreenBridge Gwalior Collection & Recycling 2020,Handover Confirmed,23-01-2026 08:06,Gwalior,Pending
LOT260123013384,Microwave,8.16 kg,₹206.19,₹210.61,Circular Mumbai Resource Recovery 0986,Completed,23-01-2026 08:08,Mumbai,Paid
LOT260123010082,PCB,3.88 kg,"₹1,497.72","₹1,615.34",GreenLoop Srinagar E-Waste Solutions 4942,Quoted,23-01-2026 08:31,Srinagar,Pending
LOT260123010101,Cable,20.21 kg,"₹8,932.55","₹9,565.78",GreenLoop Bareilly E-Waste Solutions 3262,Completed,23-01-2026 08:46,Bareilly,Paid
LOT260123002185,LCD Panel,11.59 kg,₹527.84,₹477.92,EarthLoop Agra Recycler Hub 3973,Cancelled,23-01-2026 09:06,Agra,Not Applicable
LOT260123000370,Mixed Plastic,16.33 kg,₹377.66,₹372.50,UrbanRecycle Bhopal Sustainable Recycling 1069,Completed,23-01-2026 09:09,Bhopal,Paid
LOT260123002834,Washing Machine,40.09 kg,"₹1,385.33","₹1,534.66",GreenMine Dehradun Recovery Centre 4494,Completed,23-01-2026 09:15,Dehradun,Paid
LOT260123005090,Cable,17.81 kg,"₹8,294.24","₹8,458.34",GreenBridge Kolhapur Collection & Recycling 3180,Completed,23-01-2026 09:25,Kolhapur,Paid
LOT260123010647,Keyboard,6.83 kg,₹206.14,₹215.32,EcoLink Coimbatore Collection & Recycling 1090,Completed,23-01-2026 09:58,Coimbatore,Paid
LOT260123004122,PCB,3.65 kg,"₹1,776.18","₹1,793.04",RenewTech Patiala Green Processing 0787,Quoted,23-01-2026 10:13,Patiala,Pending
LOT260123007469,Cable,49.14 kg,"₹22,932.82","₹21,677.19",ScrapSmart Rourkela Resource Recovery 3996,Quoted,23-01-2026 10:22,Rourkela,Pending
LOT260123008670,Motor,19.96 kg,"₹1,090.53","₹1,107.62",EcoLink Jodhpur Collection & Recycling 0950,Pending Pickup,23-01-2026 10:33,Jodhpur,Pending
LOT260123007447,Keyboard,1.78 kg,₹60.68,₹58.20,ReTech Shimla Recycler Hub 3783,Completed,23-01-2026 10:35,Shimla,Pending
LOT260123016891,LCD Panel,9.3 kg,₹352.14,₹305.45,EcoLink Ahmedabad Collection & Recycling 2950,Completed,23-01-2026 10:59,Ahmedabad,Paid
LOT260123005164,Glass,9.62 kg,₹41.48,₹42.76,GreenMine Gangtok Recovery Centre 1654,Completed,23-01-2026 11:52,Gangtok,Pending
LOT260123005681,Magnet Assembly,15.82 kg,"₹1,895.97","₹1,837.54",EcoLink Agra Collection & Recycling 1570,Completed,23-01-2026 13:01,Agra,Paid
LOT260123009673,Microwave,11.87 kg,₹202.76,₹199.94,CleanEarth Varanasi Recovery Centre 3944,Handover Confirmed,23-01-2026 13:48,Varanasi,Paid
LOT260123004241,Glass,48.04 kg,₹106.01,₹108.44,EarthLoop Mangaluru Recycler Hub 1033,Quoted,23-01-2026 14:03,Mangaluru,Pending
LOT260123019891,Printer,24.89 kg,₹333.05,₹338.94,GreenLoop Shillong E-Waste Solutions 0482,Completed,23-01-2026 14:03,Shillong,Paid
LOT260123019782,Mouse,0.35 kg,₹20.63,₹20.93,EcoRecover Bareilly Green Processing 2817,Completed,23-01-2026 14:24,Bareilly,Pending
LOT260123016558,Keyboard,7.93 kg,₹154.63,₹149.86,EcoRecover Roorkee Green Processing 0077,Handover Confirmed,23-01-2026 14:37,Roorkee,Paid
LOT260123019214,Mouse,2.36 kg,₹136.01,₹128.69,RecoverX Mangaluru Circular Solutions 2635,Completed,23-01-2026 15:05,Mangaluru,Pending
LOT260123017335,LCD Panel,18.82 kg,₹990.21,₹987.01,GreenLoop Kota E-Waste Solutions 0902,Handover Confirmed,23-01-2026 15:14,Kota,Paid
LOT260123014873,Magnet Assembly,19.79 kg,"₹1,916.60","₹1,942.44",Circular Prayagraj Resource Recovery 1186,Completed,23-01-2026 15:24,Prayagraj,Paid
LOT260123011494,Television,22.72 kg,₹612.62,₹626.46,GreenCircuit Vellore Materials Recycling 0888,Completed,23-01-2026 15:43,Vellore,Paid
LOT260123011024,Cable,20.03 kg,"₹7,793.54","₹8,215.81",RecoverX Hubballi Circular Solutions 0055,Pending Pickup,23-01-2026 16:21,Hubballi,Pending
LOT260123000737,Mobile,9.71 kg,"₹3,227.71","₹3,462.48",EcoCycle Faridabad Recycling Services 4341,Completed,23-01-2026 16:39,Faridabad,Paid
LOT260123003003,Microwave,17.62 kg,₹315.53,₹312.51,ScrapSmart Nellore Resource Recovery 0796,Completed,23-01-2026 16:42,Nellore,Paid
LOT260123005499,Keyboard,8.24 kg,₹123.71,₹123.11,GreenCircuit Visakhapatnam Materials Recycling 4648,Completed,23-01-2026 16:45,Visakhapatnam,Paid
LOT260123016283,PCB,9.05 kg,"₹4,261.90","₹4,121.07",RecyclePro Rourkela Recycling Services 1771,Quoted,23-01-2026 17:02,Rourkela,Pending
LOT260123013220,Printer,17.03 kg,₹150.65,₹150.28,UrbanRecycle Vellore Sustainable Recycling 3469,Completed,23-01-2026 17:25,Vellore,Paid
LOT260123014820,Battery,22.01 kg,"₹1,882.71","₹1,887.46",RecoverX Roorkee Circular Solutions 0255,Completed,23-01-2026 17:51,Roorkee,Paid
LOT260123012339,Battery,17.84 kg,"₹2,981.06","₹2,922.03",EarthLoop Gurugram Recycler Hub 0693,Pending Pickup,23-01-2026 18:00,Gurugram,Pending
LOT260123012209,Washing Machine,39.07 kg,₹638.75,₹607.13,EarthLoop Dehradun Recycler Hub 3693,Completed,23-01-2026 18:25,Dehradun,Paid
LOT260123011285,Mobile,4.02 kg,"₹1,391.61","₹1,450.00",ReTech Gorakhpur Recycler Hub 1483,Quoted,23-01-2026 18:45,Gorakhpur,Pending
LOT260123014225,Mixed Metal,53.94 kg,"₹3,481.52","₹3,585.17",E-Waste Mumbai Circular Solutions 1965,Handover Confirmed,23-01-2026 19:36,Mumbai,Paid
LOT260123014199,Glass,9.99 kg,₹24.74,₹26.42,EcoCycle Ludhiana Recycling Services 4581,Completed,23-01-2026 19:43,Ludhiana,Pending
LOT260123015241,CRT,9.22 kg,₹110.16,₹103.82,RecyclePro Durgapur Recycling Services 0711,Pending Pickup,23-01-2026 19:58,Durgapur,Pending
LOT260123015536,PCB,7.98 kg,"₹3,910.34","₹4,060.98",WasteWise Patiala Materials Recycling 0698,Completed,23-01-2026 20:08,Patiala,Paid
LOT260123015314,LCD Panel,15.94 kg,"₹1,184.73","₹1,278.40",E-Waste Gaya Circular Solutions 2345,Pending Pickup,23-01-2026 20:10,Gaya,Pending
LOT260123000243,Mouse,1.45 kg,₹77.50,₹71.39,CircularGrid Jabalpur Sustainable Recycling 2199,Pending Pickup,23-01-2026 20:15,Jabalpur,Pending
LOT260123012573,PCB,6.43 kg,"₹3,094.96","₹3,198.42",Circular Udaipur Resource Recovery 4066,Completed,23-01-2026 20:17,Udaipur,Paid
LOT260123018109,Magnet Assembly,1.71 kg,₹246.94,₹266.71,WasteWise Warangal Materials Recycling 3998,Quoted,23-01-2026 20:37,Warangal,Pending
LOT260123011372,Motor,25.4 kg,"₹1,435.73","₹1,408.51",ReTech Hyderabad Recycler Hub 4023,Completed,23-01-2026 20:43,Hyderabad,Paid
LOT260123019428,Magnet Assembly,17.56 kg,"₹1,481.87","₹1,502.61",RecyclePro Nagpur Recycling Services 4811,Completed,23-01-2026 20:48,Nagpur,Paid
LOT260123019606,LCD Panel,15.19 kg,₹813.37,₹787.17,EcoRecover Meerut Green Processing 0857,Completed,23-01-2026 20:50,Meerut,Paid
LOT260123013199,Battery,9.06 kg,₹919.89,₹875.25,CircularGrid Aurangabad Sustainable Recycling 4959,Completed,23-01-2026 20:53,Aurangabad,Pending
LOT260123008881,Mobile,3.29 kg,"₹1,027.12","₹1,171.79",ReTech Coimbatore Recycler Hub 4383,Completed,23-01-2026 21:17,Coimbatore,Paid
LOT260123006796,Motor,15.04 kg,"₹1,428.37","₹1,523.00",EcoLink Kota Collection & Recycling 0190,Pending Pickup,23-01-2026 21:59,Kota,Pending
LOT260123009061,Microwave,29.73 kg,₹254.07,₹256.85,Circular Mysuru Resource Recovery 3666,Quoted,23-01-2026 22:14,Mysuru,Pending
LOT260123011094,Printer,22.1 kg,₹196.19,₹202.32,EcoLink Bhubaneswar Collection & Recycling 3950,Completed,23-01-2026 22:17,Bhubaneswar,Paid
LOT260123007717,Cable,2.86 kg,"₹1,297.74","₹1,268.34",WasteWise Solapur Materials Recycling 2558,Pending Pickup,23-01-2026 22:57,Solapur,Pending
LOT260123014578,Battery,14.66 kg,"₹1,894.87","₹1,921.23",GreenCircuit Bilaspur Materials Recycling 3208,Completed,23-01-2026 23:40,Bilaspur,Paid
LOT260124001039,Mixed Plastic,66.45 kg,"₹2,136.77","₹2,224.72",ScrapSmart Nashik Resource Recovery 4636,Pending Pickup,24-01-2026 00:08,Nashik,Pending
LOT260124011252,Mixed Metal,40.17 kg,"₹2,065.07","₹2,182.38",UrbanRecycle Hyderabad Sustainable Recycling 3489,Completed,24-01-2026 00:15,Hyderabad,Paid
LOT260124006834,Cable,24.42 kg,"₹10,590.57","₹11,384.43",ScrapSmart Rajkot Resource Recovery 1936,Completed,24-01-2026 00:17,Rajkot,Pending
LOT260124002472,Microwave,10.06 kg,₹139.26,₹129.70,ScrapSmart Thiruvananthapuram Resource Recovery 2976,Completed,24-01-2026 00:22,Thiruvananthapuram,Paid
LOT260124001272,Mixed Plastic,40.92 kg,₹999.13,"₹1,178.97",GreenBridge Cuttack Collection & Recycling 0480,Completed,24-01-2026 00:46,Cuttack,Paid
LOT260124002163,Magnet Assembly,6.18 kg,₹845.63,₹815.39,GreenBridge Hisar Collection & Recycling 1940,Handover Confirmed,24-01-2026 01:00,Hisar,Paid
LOT260124014924,Cable,37.34 kg,"₹15,719.55","₹16,374.68",CircularGrid Bhopal Sustainable Recycling 1959,Quoted,24-01-2026 01:28,Bhopal,Pending
LOT260124007302,Cable,38.41 kg,"₹17,341.45","₹18,298.39",CircularGrid Aurangabad Sustainable Recycling 1399,Cancelled,24-01-2026 01:32,Aurangabad,Not Applicable
LOT260124002556,LCD Panel,9.18 kg,₹587.82,₹604.72,WasteWise Mysuru Materials Recycling 2598,Handover Confirmed,24-01-2026 02:38,Mysuru,Pending
LOT260124004408,LCD Panel,7.24 kg,₹316.29,₹285.64,EcoCycle Haridwar Recycling Services 0521,Pending Pickup,24-01-2026 02:49,Haridwar,Pending
LOT260124008362,Washing Machine,27.53 kg,₹749.22,₹691.51,E-Waste Chennai Circular Solutions 1445,Pending Pickup,24-01-2026 02:55,Chennai,Pending
LOT260124002584,Glass,25.36 kg,₹98.29,₹104.82,WasteWise Itanagar Materials Recycling 0318,Pending Pickup,24-01-2026 03:03,Itanagar,Pending
LOT260124007038,Mouse,2.49 kg,₹124.14,₹126.33,GreenLoop Meerut E-Waste Solutions 1302,Completed,24-01-2026 03:31,Meerut,Partial Payment
LOT260124009261,Motor,14.99 kg,"₹1,256.24","₹1,156.50",UrbanRecycle Hyderabad Sustainable Recycling 3489,Quoted,24-01-2026 04:06,Hyderabad,Pending
LOT260124013650,Microwave,11.94 kg,₹210.31,₹213.20,ScrapSmart Bhavnagar Resource Recovery 2916,Completed,24-01-2026 04:12,Bhavnagar,Paid
LOT260124003099,Mobile,5.5 kg,"₹1,829.14","₹1,942.68",EnviroCycle Bhubaneswar E-Waste Solutions 1992,Quoted,24-01-2026 04:27,Bhubaneswar,Pending
LOT260124009863,Mixed Plastic,64.97 kg,"₹2,168.96","₹2,251.27",RenewTech Dehradun Green Processing 2447,Handover Confirmed,24-01-2026 04:30,Dehradun,Paid
